Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,62,98,3159.52,0.52,Online
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,63,104,2948.4,0.45,Online
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,64,85,2176,0.4,Online
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Men's Apparel,71,81,2415.42,0.42,Online
Foot Locker,1185732,11/18/2021,Northeast,New Hampshire,Manchester,Women's Apparel,78,116,4252.56,0.47,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,71,169,6599.45,0.55,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,59,115,3731.75,0.55,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,62,108,2812.32,0.42,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,62,88,2400.64,0.44,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Men's Apparel,74,105,3341.1,0.43,Online
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Women's Apparel,74,117,4242.42,0.49,Online
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,52,145,3468.4,0.46,Online
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,50,84,1974,0.47,Online
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,44,90,1386,0.35,Online
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,49,39,707.07,0.37,Online
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Men's Apparel,60,54,1198.8,0.37,Online
Foot Locker,1185732,1/24/2021,Northeast,New Hampshire,Manchester,Women's Apparel,54,78,1895.4,0.45,Online
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,52,173,4048.2,0.45,Online
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,53,59,1438.42,0.46,Online
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,43,83,1427.6,0.4,Online
Foot Locker,1185732,1/1/2020,Northeast,New York,New York,Men's Street Footwear,34,384,6789.12,0.52,Outlet
Foot Locker,1185732,1/2/2020,Northeast,New York,New York,Men's Athletic Footwear,36,320,4032,0.35,Outlet
Foot Locker,1185732,1/3/2020,Northeast,New York,New York,Women's Street Footwear,32,350,4144,0.37,Outlet
Foot Locker,1185732,1/4/2020,Northeast,New York,New York,Women's Athletic Footwear,36,281,3742.92,0.37,Outlet
Foot Locker,1185732,1/5/2020,Northeast,New York,New York,Men's Apparel,43,306,4868.46,0.37,Outlet
Foot Locker,1185732,1/6/2020,Northeast,New York,New York,Women's Apparel,38,330,4012.8,0.32,Outlet
Foot Locker,1185732,1/7/2020,Northeast,New York,New York,Men's Street Footwear,33,388,6658.08,0.52,Outlet
Foot Locker,1185732,1/8/2020,Northeast,New York,New York,Men's Athletic Footwear,39,315,4054.05,0.33,Outlet
Foot Locker,1185732,1/21/2020,Northeast,New York,New York,Women's Street Footwear,32,323,3927.68,0.38,Outlet
Foot Locker,1185732,1/22/2020,Northeast,New York,New York,Women's Athletic Footwear,32,248,3015.68,0.38,Outlet
Foot Locker,1185732,1/23/2020,Northeast,New York,New York,Men's Apparel,43,306,4605.3,0.35,Outlet
Foot Locker,1185732,1/24/2020,Northeast,New York,New York,Women's Apparel,36,350,3654,0.29,Outlet
Foot Locker,1185732,1/25/2020,Northeast,New York,New York,Men's Street Footwear,40,390,8112,0.52,Outlet
Foot Locker,1185732,1/26/2020,Northeast,New York,New York,Men's Athletic Footwear,35,315,3969,0.36,Outlet
Foot Locker,1185732,1/27/2020,Northeast,New York,New York,Women's Street Footwear,27,314,3475.98,0.41,Outlet
Foot Locker,1185732,1/28/2020,Northeast,New York,New York,Women's Athletic Footwear,31,240,2976,0.4,Outlet
Foot Locker,1185732,1/29/2020,Northeast,New York,New York,Men's Apparel,43,289,3976.64,0.32,Outlet
Foot Locker,1185732,1/30/2020,Northeast,New York,New York,Women's Apparel,36,323,3139.56,0.27,Outlet
Foot Locker,1185732,1/31/2020,Northeast,New York,New York,Men's Street Footwear,33,372,6629.04,0.54,Outlet
Foot Locker,1185732,2/1/2020,Northeast,New York,New York,Men's Athletic Footwear,35,315,3638.25,0.33,Outlet
Foot Locker,1185732,2/2/2020,Northeast,New York,New York,Women's Street Footwear,28,315,3351.6,0.38,Outlet
Foot Locker,1185732,2/3/2020,Northeast,New York,New York,Women's Athletic Footwear,31,289,3314.83,0.37,Outlet
Foot Locker,1185732,2/4/2020,Northeast,New York,New York,Men's Apparel,44,281,4451.04,0.36,Outlet
Foot Locker,1185732,2/5/2020,Northeast,New York,New York,Women's Apparel,39,333,3506.49,0.27,Outlet
Foot Locker,1185732,2/6/2020,Northeast,New York,New York,Men's Street Footwear,44,366,8374.08,0.52,Outlet
Foot Locker,1185732,2/7/2020,Northeast,New York,New York,Men's Athletic Footwear,37,296,3833.2,0.35,Outlet
Foot Locker,1185732,2/8/2020,Northeast,New York,New York,Women's Street Footwear,36,288,4354.56,0.42,Outlet
Foot Locker,1185732,2/9/2020,Northeast,New York,New York,Women's Athletic Footwear,33,289,3814.8,0.4,Outlet
Foot Locker,1185732,2/10/2020,Northeast,New York,New York,Men's Apparel,47,280,4606,0.35,Outlet
Foot Locker,1185732,3/3/2020,Northeast,New York,New York,Women's Apparel,44,320,4083.2,0.29,Outlet
Foot Locker,1185732,3/4/2020,Northeast,New York,New York,Men's Street Footwear,47,400,9776,0.52,Outlet
Foot Locker,1185732,3/5/2020,Northeast,New York,New York,Men's Athletic Footwear,41,340,4739.6,0.34,Outlet
Foot Locker,1185732,3/6/2020,Northeast,New York,New York,Women's Street Footwear,37,296,4490.32,0.41,Outlet
Foot Locker,1185732,3/7/2020,Northeast,New York,New York,Women's Athletic Footwear,38,297,4288.68,0.38,Outlet
Foot Locker,1185732,3/8/2020,Northeast,New York,New York,Men's Apparel,45,288,4406.4,0.34,Outlet
Foot Locker,1185732,3/9/2020,Northeast,New York,New York,Women's Apparel,46,347,5107.84,0.32,Outlet
Foot Locker,1185732,3/10/2020,Northeast,New York,New York,Men's Street Footwear,44,434,9929.92,0.52,Outlet
Foot Locker,1185732,3/11/2020,Northeast,New York,New York,Men's Athletic Footwear,41,318,4824.06,0.37,Outlet
Foot Locker,1185732,3/12/2020,Northeast,New York,New York,Women's Street Footwear,35,295,4336.5,0.42,Outlet
Foot Locker,1185732,3/13/2020,Northeast,New York,New York,Women's Athletic Footwear,35,270,3496.5,0.37,Outlet
Foot Locker,1185732,3/14/2020,Northeast,New York,New York,Men's Apparel,46,278,4347.92,0.34,Outlet
Foot Locker,1185732,3/15/2020,Northeast,New York,New York,Women's Apparel,47,352,4466.88,0.27,Outlet
Foot Locker,1185732,3/16/2020,Northeast,New York,New York,Men's Street Footwear,41,375,7995,0.52,Outlet
Foot Locker,1185732,3/17/2020,Northeast,New York,New York,Men's Athletic Footwear,37,359,4516.22,0.34,Outlet
Foot Locker,1185732,3/18/2020,Northeast,New York,New York,Women's Street Footwear,37,314,4298.66,0.37,Outlet
Foot Locker,1185732,3/31/2020,Northeast,New York,New York,Women's Athletic Footwear,40,324,5184,0.4,Outlet
Walmart,1185732,4/17/2020,Northeast,New York,New York,Men's Apparel,43,279,3959.01,0.33,Outlet
Walmart,1185732,4/18/2020,Northeast,New York,New York,Women's Apparel,48,355,5112,0.3,Outlet
Walmart,1185732,4/19/2020,Northeast,New York,New York,Men's Street Footwear,39,408,8751.6,0.55,Outlet
Walmart,1185732,4/20/2020,Northeast,New York,New York,Men's Athletic Footwear,43,350,4966.5,0.33,Outlet
Walmart,1185732,4/21/2020,Northeast,New York,New York,Women's Street Footwear,36,315,4422.6,0.39,Outlet
Walmart,1185732,4/22/2020,Northeast,New York,New York,Women's Athletic Footwear,34,306,4057.56,0.39,Outlet
Walmart,1185732,4/23/2020,Northeast,New York,New York,Men's Apparel,44,315,5128.2,0.37,Outlet
Walmart,1185732,4/24/2020,Northeast,New York,New York,Women's Apparel,45,350,4725,0.3,Outlet
Walmart,1185732,4/25/2020,Northeast,New York,New York,Men's Apparel,51,289,4716.48,0.32,Outlet
Walmart,1185732,4/26/2020,Northeast,New York,New York,Women's Apparel,50,330,4620,0.28,Outlet
Walmart,1185732,4/27/2020,Northeast,New York,New York,Men's Street Footwear,46,403,10381.28,0.56,Outlet
Walmart,1185732,4/28/2020,Northeast,New York,New York,Men's Athletic Footwear,40,312,4492.8,0.36,Outlet
Walmart,1185732,4/29/2020,Northeast,New York,New York,Women's Street Footwear,43,294,5309.64,0.42,Outlet
Walmart,1185732,4/30/2020,Northeast,New York,New York,Women's Athletic Footwear,41,270,4095.9,0.37,Outlet
Walmart,1185732,5/1/2020,Northeast,New York,New York,Men's Apparel,47,280,4737.6,0.36,Outlet
Walmart,1185732,5/2/2020,Northeast,New York,New York,Women's Apparel,53,322,4778.48,0.28,Outlet
Walmart,1185732,5/3/2020,Northeast,New York,New York,Men's Street Footwear,48,420,11289.6,0.56,Outlet
Walmart,1185732,5/4/2020,Northeast,New York,New York,Men's Athletic Footwear,43,310,4665.5,0.35,Outlet
Walmart,1185732,5/5/2020,Northeast,New York,New York,Women's Street Footwear,42,333,5594.4,0.4,Outlet
Walmart,1185732,5/6/2020,Northeast,New York,New York,Women's Athletic Footwear,41,306,5018.4,0.4,Outlet
Walmart,1185732,5/7/2020,Northeast,New York,New York,Men's Apparel,48,279,4955.04,0.37,Outlet
Walmart,1185732,7/18/2020,Northeast,New York,New York,Women's Apparel,48,340,4896,0.3,Outlet
Sports Direct,1197831,7/19/2020,Northeast,New York,New York,Men's Street Footwear,20,270,2106,0.39,Outlet
Sports Direct,1197831,7/20/2020,Northeast,New York,New York,Men's Athletic Footwear,26,270,2597.4,0.37,Outlet
Sports Direct,1197831,7/21/2020,Northeast,New York,New York,Women's Street Footwear,27,238,2506.14,0.39,Outlet
Sports Direct,1197831,7/22/2020,Northeast,New York,New York,Women's Athletic Footwear,27,210,2948.4,0.52,Outlet
Sports Direct,1197831,7/23/2020,South,Texas,Houston,Men's Apparel,26,176,1555.84,0.34,Outlet
Sports Direct,1197831,7/24/2020,South,Texas,Houston,Women's Apparel,25,224,3136,0.56,Outlet
Sports Direct,1197831,7/25/2020,South,Texas,Houston,Men's Street Footwear,20,255,2091,0.41,Outlet
Sports Direct,1197831,7/26/2020,South,Texas,Houston,Men's Athletic Footwear,23,289,2791.74,0.42,Outlet
Sports Direct,1197831,7/27/2020,South,Texas,Houston,Women's Street Footwear,27,236,2612.52,0.41,Outlet
Sports Direct,1197831,7/28/2020,South,Texas,Houston,Women's Athletic Footwear,26,213,2769,0.5,Outlet
Sports Direct,1197831,7/29/2020,South,Texas,Houston,Men's Apparel,28,160,1478.4,0.33,Outlet
Sports Direct,1197831,7/30/2020,South,Texas,Houston,Women's Apparel,26,231,3303.3,0.55,Outlet
Sports Direct,1197831,7/31/2020,South,Texas,Houston,Men's Street Footwear,20,306,2570.4,0.42,Outlet
Sports Direct,1197831,8/1/2020,South,Texas,Houston,Men's Athletic Footwear,30,263,3077.1,0.39,Outlet
Sports Direct,1197831,8/2/2020,South,Texas,Houston,Women's Street Footwear,23,224,2163.84,0.42,Outlet
Sports Direct,1197831,8/3/2020,South,Texas,Houston,Women's Athletic Footwear,30,204,2937.6,0.48,Outlet
Sports Direct,1197831,8/4/2020,South,Texas,Houston,Men's Apparel,35,155,1736,0.32,Outlet
Sports Direct,1197831,8/5/2020,South,Texas,Houston,Women's Apparel,29,228,3636.6,0.55,Outlet
Sports Direct,1197831,8/6/2020,South,Texas,Houston,Men's Street Footwear,23,306,2604.06,0.37,Outlet
Sports Direct,1197831,8/7/2020,South,Texas,Houston,Men's Athletic Footwear,29,306,3638.34,0.41,Outlet
Sports Direct,1197831,8/8/2020,South,Texas,Houston,Women's Street Footwear,24,232,2060.16,0.37,Outlet
Sports Direct,1197831,8/9/2020,South,Texas,Houston,Women's Athletic Footwear,28,213,2862.72,0.48,Outlet
Walmart,1197831,8/10/2020,South,Texas,Houston,Men's Apparel,34,179,2069.24,0.34,Outlet
Walmart,1197831,8/11/2020,South,Texas,Houston,Women's Apparel,27,272,4039.2,0.55,Outlet
Walmart,1197831,8/12/2020,South,Texas,Houston,Men's Street Footwear,24,315,2948.4,0.39,Outlet
Walmart,1197831,8/13/2020,South,Texas,Houston,Men's Athletic Footwear,30,287,3616.2,0.42,Outlet
Walmart,1197831,8/14/2020,South,Texas,Houston,Women's Street Footwear,23,240,2042.4,0.37,Outlet
Walmart,1197831,8/15/2020,South,Texas,Houston,Women's Athletic Footwear,31,245,3873.45,0.51,Outlet
Walmart,1197831,8/16/2020,South,Texas,Houston,Men's Apparel,35,180,2205,0.35,Outlet
Walmart,1197831,8/17/2020,South,Texas,Houston,Women's Apparel,32,295,5380.8,0.57,Outlet
Walmart,1197831,8/18/2020,South,Texas,Houston,Men's Street Footwear,28,295,3386.6,0.41,Outlet
Walmart,1197831,8/19/2020,South,Texas,Houston,Men's Athletic Footwear,33,323,4476.78,0.42,Outlet
Walmart,1197831,8/20/2020,South,Texas,Houston,Women's Street Footwear,27,264,2851.2,0.4,Outlet
Walmart,1197831,8/21/2020,South,Texas,Houston,Women's Athletic Footwear,26,263,3282.24,0.48,Outlet
Walmart,1197831,8/22/2020,South,Texas,Houston,Men's Apparel,29,221,2050.88,0.32,Outlet
Walmart,1197831,8/23/2020,South,Texas,Houston,Women's Apparel,38,350,7581,0.57,Outlet
Walmart,1197831,8/24/2020,South,Texas,Houston,Men's Street Footwear,29,295,3422,0.4,Outlet
Walmart,1197831,8/25/2020,South,Texas,Houston,Men's Athletic Footwear,32,285,3830.4,0.42,Outlet
Walmart,1197831,8/26/2020,South,Texas,Houston,Women's Street Footwear,29,374,4446.86,0.41,Outlet
Walmart,1197831,8/27/2020,South,Texas,Houston,Women's Athletic Footwear,28,224,3261.44,0.52,Outlet
Walmart,1197831,8/28/2020,South,Texas,Houston,Men's Apparel,33,217,2577.96,0.36,Outlet
Walmart,1197831,8/29/2020,South,Texas,Houston,Women's Apparel,36,302,5653.44,0.52,Outlet
Walmart,1197831,8/30/2020,South,Texas,Houston,Men's Street Footwear,27,305,3046.95,0.37,Outlet
Walmart,1197831,8/31/2020,South,Texas,Houston,Men's Athletic Footwear,33,305,3824.7,0.38,Outlet
Walmart,1197831,9/1/2020,South,Texas,Houston,Women's Street Footwear,29,374,4446.86,0.41,Outlet
Walmart,1197831,9/2/2020,South,Texas,Houston,Women's Athletic Footwear,30,215,3096,0.48,Outlet
Walmart,1197831,9/3/2020,South,Texas,Houston,Men's Apparel,35,228,2713.2,0.34,Outlet
Walmart,1197831,9/4/2020,South,Texas,Houston,Women's Apparel,39,270,5686.2,0.54,Outlet
Walmart,1197831,9/5/2020,South,Texas,Houston,Men's Street Footwear,33,264,3659.04,0.42,Outlet
Walmart,1197831,9/6/2020,South,Texas,Houston,Men's Athletic Footwear,32,255,3019.2,0.37,Outlet
Walmart,1197831,9/7/2020,South,Texas,Houston,Women's Street Footwear,36,315,4309.2,0.38,Outlet
Walmart,1197831,9/8/2020,South,Texas,Houston,Women's Athletic Footwear,37,200,3700,0.5,Outlet
Walmart,1197831,9/9/2020,South,Texas,Houston,Men's Apparel,36,206,2669.76,0.36,Outlet
Walmart,1197831,9/10/2020,South,Texas,Houston,Women's Apparel,42,298,7134.12,0.57,Outlet
Walmart,1197831,9/11/2020,South,Texas,Houston,Men's Street Footwear,31,272,3288.48,0.39,Outlet
Walmart,1197831,9/12/2020,South,Texas,Houston,Men's Athletic Footwear,29,248,2804.88,0.39,Outlet
Walmart,1197831,9/13/2020,South,Texas,Houston,Women's Street Footwear,39,255,3679.65,0.37,Outlet
Walmart,1197831,9/14/2020,South,Texas,Houston,Women's Athletic Footwear,36,204,3451.68,0.47,Outlet
Walmart,1197831,9/15/2020,South,Texas,Houston,Men's Apparel,35,184,2382.8,0.37,Outlet
Walmart,1197831,9/16/2020,South,Texas,Houston,Women's Apparel,43,233,5410.26,0.54,Outlet
Walmart,1197831,10/20/2020,South,Texas,Houston,Men's Street Footwear,34,270,3488.4,0.38,Outlet
Walmart,1197831,10/21/2020,South,Texas,Houston,Men's Athletic Footwear,31,306,3794.4,0.4,Outlet
Walmart,1197831,10/22/2020,South,Texas,Houston,Women's Street Footwear,34,281,3726.06,0.39,Outlet
Walmart,1197831,10/23/2020,South,Texas,Houston,Women's Athletic Footwear,36,230,4140,0.5,Outlet
Walmart,1197831,10/24/2020,South,Texas,Houston,Men's Apparel,30,195,1872,0.32,Outlet
Walmart,1197831,10/25/2020,South,Texas,Houston,Women's Apparel,44,289,7248.12,0.57,Outlet
Walmart,1197831,10/26/2020,South,Texas,Houston,Men's Street Footwear,32,333,4262.4,0.4,Outlet
Walmart,1197831,10/27/2020,South,Texas,Houston,Men's Athletic Footwear,34,333,4755.24,0.42,Outlet
Walmart,1197831,10/28/2020,South,Texas,Houston,Women's Street Footwear,38,298,4303.12,0.38,Outlet
Walmart,1197831,10/29/2020,South,Texas,Houston,Women's Athletic Footwear,36,210,3931.2,0.52,Outlet
Walmart,1197831,10/30/2020,South,Texas,Houston,Men's Apparel,30,208,2246.4,0.36,Outlet
Walmart,1197831,10/31/2020,South,Texas,Houston,Women's Apparel,41,306,6900.3,0.55,Outlet
West Gear,1128299,11/1/2020,South,Texas,Houston,Men's Street Footwear,30,264,3088.8,0.39,Outlet
West Gear,1128299,11/2/2020,South,Texas,Houston,Men's Athletic Footwear,33,248,1882.32,0.23,Outlet
West Gear,1128299,11/3/2020,South,Texas,Houston,Women's Street Footwear,33,271,3756.06,0.42,Outlet
West Gear,1128299,11/4/2020,South,Texas,Houston,Women's Athletic Footwear,35,219,2759.4,0.36,Outlet
West Gear,1128299,11/5/2020,West,California,San Francisco,Men's Apparel,38,173,3549.96,0.54,Outlet
West Gear,1128299,11/6/2020,West,California,San Francisco,Women's Apparel,36,233,1761.48,0.21,Outlet
West Gear,1128299,11/7/2020,West,California,San Francisco,Men's Street Footwear,28,289,3398.64,0.42,Outlet
West Gear,1128299,11/8/2020,West,California,San Francisco,Men's Athletic Footwear,36,239,2151,0.25,Outlet
West Gear,1128299,11/9/2020,West,California,San Francisco,Women's Street Footwear,40,247,4050.8,0.41,Outlet
West Gear,1128299,11/10/2020,West,California,San Francisco,Women's Athletic Footwear,39,190,2519.4,0.34,Outlet
West Gear,1128299,11/11/2020,West,California,San Francisco,Men's Apparel,42,165,3950.1,0.57,Outlet
West Gear,1128299,11/12/2020,West,California,San Francisco,Women's Apparel,33,210,1524.6,0.22,Outlet
West Gear,1128299,11/13/2020,West,California,San Francisco,Men's Street Footwear,36,272,3818.88,0.39,Outlet
West Gear,1128299,11/14/2020,West,California,San Francisco,Men's Athletic Footwear,39,231,2072.07,0.23,Outlet
West Gear,1128299,11/15/2020,West,California,San Francisco,Women's Street Footwear,47,210,4145.4,0.42,Outlet
West Gear,1128299,12/22/2020,West,California,San Francisco,Women's Athletic Footwear,48,204,3133.44,0.32,Outlet
West Gear,1128299,12/23/2020,West,California,San Francisco,Men's Apparel,51,170,4681.8,0.54,Outlet
West Gear,1128299,12/24/2020,West,California,San Francisco,Women's Apparel,41,245,2009,0.2,Outlet
West Gear,1128299,12/25/2020,West,California,San Francisco,Men's Street Footwear,40,271,4119.2,0.38,Outlet
West Gear,1128299,12/26/2020,West,California,San Francisco,Men's Athletic Footwear,51,216,2754,0.25,Outlet
West Gear,1128299,12/27/2020,West,California,San Francisco,Women's Street Footwear,46,254,4556.76,0.39,Outlet
West Gear,1128299,12/28/2020,West,California,San Francisco,Women's Athletic Footwear,48,188,3068.16,0.34,Outlet
West Gear,1128299,12/29/2020,West,California,San Francisco,Men's Apparel,47,158,4158.56,0.56,Outlet
West Gear,1128299,12/30/2020,West,California,San Francisco,Women's Apparel,62,245,2886.1,0.19,Outlet
West Gear,1128299,12/31/2020,West,California,San Francisco,Men's Street Footwear,44,270,5227.2,0.44,Outlet
West Gear,1128299,1/1/2021,West,California,San Francisco,Men's Athletic Footwear,51,233,3208.41,0.27,Outlet
West Gear,1128299,1/2/2021,West,California,San Francisco,Women's Street Footwear,46,225,4554,0.44,Outlet
West Gear,1128299,1/3/2021,West,California,San Francisco,Women's Athletic Footwear,42,228,4021.92,0.42,Outlet
West Gear,1128299,1/4/2021,West,California,San Francisco,Men's Apparel,49,182,5083.26,0.57,Outlet
West Gear,1128299,1/5/2021,West,California,San Francisco,Women's Apparel,58,225,3001.5,0.23,Outlet
West Gear,1128299,1/6/2021,West,California,San Francisco,Men's Street Footwear,41,341,6011.83,0.43,Outlet
West Gear,1128299,1/7/2021,West,California,San Francisco,Men's Athletic Footwear,50,256,3840,0.3,Outlet
West Gear,1128299,1/8/2021,West,California,San Francisco,Women's Street Footwear,42,281,5310.9,0.45,Outlet
West Gear,1128299,1/9/2021,West,California,San Francisco,Women's Athletic Footwear,41,224,3765.44,0.41,Outlet
West Gear,1128299,1/10/2021,West,California,San Francisco,Men's Apparel,44,196,5260.64,0.61,Outlet
West Gear,1128299,1/11/2021,West,California,San Francisco,Women's Apparel,60,306,4773.6,0.26,Outlet
West Gear,1128299,1/12/2021,West,California,San Francisco,Men's Street Footwear,41,338,5266.04,0.38,Outlet
West Gear,1128299,1/13/2021,West,California,San Francisco,Men's Athletic Footwear,49,263,3092.88,0.24,Outlet
West Gear,1128299,1/14/2021,West,California,San Francisco,Women's Street Footwear,46,264,4857.6,0.4,Outlet
West Gear,1128299,1/15/2021,West,California,San Francisco,Women's Athletic Footwear,46,247,4090.32,0.36,Outlet
West Gear,1128299,1/16/2021,West,California,San Francisco,Men's Apparel,44,240,5913.6,0.56,Outlet
West Gear,1128299,1/17/2021,West,California,San Francisco,Women's Apparel,56,264,2808.96,0.19,Outlet
West Gear,1128299,1/18/2021,West,California,San Francisco,Men's Street Footwear,45,302,5436,0.4,Outlet
West Gear,1128299,1/19/2021,West,California,San Francisco,Men's Athletic Footwear,47,278,2874.52,0.22,Outlet
West Gear,1128299,1/20/2021,West,California,San Francisco,Women's Street Footwear,51,248,4932.72,0.39,Outlet
West Gear,1128299,1/21/2021,West,California,San Francisco,Women's Athletic Footwear,52,255,4508.4,0.34,Outlet
West Gear,1128299,1/22/2021,West,California,San Francisco,Men's Apparel,59,263,8844.69,0.57,Outlet
West Gear,1128299,1/23/2021,West,California,San Francisco,Women's Apparel,60,254,3352.8,0.22,Outlet
West Gear,1128299,1/24/2021,West,California,San Francisco,Men's Street Footwear,40,287,4018,0.35,Outlet
West Gear,1128299,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,42,287,2049.18,0.17,Outlet
West Gear,1128299,1/26/2021,West,California,San Francisco,Women's Street Footwear,39,248,3288.48,0.34,Outlet
West Gear,1128299,1/27/2021,West,California,San Francisco,Women's Athletic Footwear,39,247,2600.91,0.27,Outlet
West Gear,1128299,1/28/2021,West,California,San Francisco,Men's Apparel,43,225,4644,0.48,Outlet
West Gear,1128299,1/29/2021,West,California,San Francisco,Women's Apparel,51,264,2019.6,0.15,Outlet
West Gear,1128299,1/30/2021,West,California,San Francisco,Men's Street Footwear,36,289,3433.32,0.33,Outlet
West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,39,280,1965.6,0.18,Outlet
West Gear,1128299,2/1/2021,West,California,San Francisco,Women's Street Footwear,42,210,2910.6,0.33,Outlet
West Gear,1128299,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,42,223,2903.46,0.31,Outlet
West Gear,1128299,2/3/2021,West,California,San Francisco,Men's Apparel,50,221,5193.5,0.47,Outlet
West Gear,1128299,2/4/2021,West,California,San Francisco,Women's Apparel,46,224,1236.48,0.12,Outlet
West Gear,1128299,2/5/2021,West,California,San Francisco,Men's Street Footwear,39,263,3589.95,0.35,Outlet
West Gear,1128299,2/6/2021,West,California,San Francisco,Men's Athletic Footwear,46,306,2815.2,0.2,Outlet
West Gear,1128299,2/7/2021,West,California,San Francisco,Women's Street Footwear,40,247,3359.2,0.34,Outlet
West Gear,1128299,2/8/2021,West,California,San Francisco,Women's Athletic Footwear,37,210,2253.3,0.29,Outlet
West Gear,1128299,2/9/2021,West,California,San Francisco,Men's Apparel,51,228,5465.16,0.47,Outlet
West Gear,1128299,2/10/2021,West,California,San Francisco,Women's Apparel,56,256,2150.4,0.15,Outlet
West Gear,1128299,2/11/2021,West,California,San Francisco,Men's Street Footwear,40,322,4250.4,0.33,Outlet
West Gear,1128299,2/12/2021,West,California,San Francisco,Men's Athletic Footwear,46,332,3207.12,0.21,Outlet
West Gear,1128299,2/13/2021,West,California,San Francisco,Women's Street Footwear,44,256,3717.12,0.33,Outlet
West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,40,271,3252,0.3,Outlet
West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,43,245,5478.2,0.52,Outlet
West Gear,1128299,2/16/2021,West,California,San Francisco,Women's Apparel,50,256,2176,0.17,Outlet
Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,26,224,2504.32,0.43,Outlet
Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,35,224,2352,0.3,Outlet
Kohl's,1189833,3/9/2021,West,California,San Francisco,Women's Street Footwear,36,217,3281.04,0.42,Outlet
Kohl's,1189833,3/10/2021,West,California,San Francisco,Women's Athletic Footwear,33,182,2282.28,0.38,Outlet
Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,36,155,3292.2,0.59,Outlet
Kohl's,1189833,3/12/2021,West,California,Los Angeles,Women's Apparel,29,210,1400.7,0.23,Outlet
Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,28,240,3091.2,0.46,Outlet
Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,30,215,1999.5,0.31,Outlet
Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,33,223,3090.78,0.42,Outlet
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,34,179,2495.26,0.41,Outlet
Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,40,140,3192,0.57,Outlet
Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,32,208,1730.56,0.26,Outlet
Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,24,264,2787.84,0.44,Outlet
Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,36,228,2298.24,0.28,Outlet
Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,33,221,3354.78,0.46,Outlet
Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,36,176,2471.04,0.39,Outlet
Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,36,128,2718.72,0.59,Outlet
Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,33,194,1472.46,0.23,Outlet
Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,31,248,3536.48,0.46,Outlet
Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,34,210,2070.6,0.29,Outlet
